"","AirPtCd","mean_error","TrueValGreater","longitude","latitude","city","AbsError","SquaredErrorAvg","dists","latDists","season","measure"
"358","KBKL",1.90372670807453,TRUE,-81.6167,41.4667,"Cleveland",1.90372670807453,18.9844720496894,7429.27350910697,-0.0326199999999943,"summer","min"
"359","KBNA",-0.53416149068323,FALSE,-86.7833,36.1667,"Nashville",0.53416149068323,7.82608695652174,473.218266086402,0.0040362000000016,"summer","min"
"360","KBOI",1.8695652173913,TRUE,-116.217,43.6,"Boise",1.8695652173913,16.3726708074534,2046.98702276433,-0.0150185999999977,"summer","min"
"361","KBOS",-0.652173913043478,FALSE,-71.0833,42.35,"Boston",0.652173913043478,11.7888198757764,2302.64039268545,-0.0100824999999958,"summer","min"
"362","KBUF",-1.33540372670807,FALSE,-78.8333,42.9167,"Buffalo",1.33540372670807,22.8571428571429,4984.35369330153,0.0302531999999971,"summer","min"
"363","KCEF",-3.52795031055901,FALSE,-72.5667,42.1,"Springfield",3.52795031055901,37.3105590062112,1918.82539625987,-0.00148310000000151,"summer","min"
"364","KCHS",-2.40993788819876,FALSE,-79.9333,32.7833,"Charleston",2.40993788819876,11.9565217391304,785.680512228102,0.00682510000000036,"summer","min"
"365","KCLT",-1.80745341614907,FALSE,-80.8333,35.2333,"Charlotte",1.80745341614907,13.2360248447205,1129.31623220478,0.00621309999999653,"summer","min"
"366","KCNM",-0.584375,FALSE,-104.25,32.4333,"Carlsbad",0.584375,8.203125,2433.55595894299,0.012626400000002,"summer","min"
"367","KCPS",-1.47040498442368,FALSE,-90.2,38.5833,"St Louis",1.47040498442368,19.7881619937695,4851.60288326603,-0.043702500000002,"summer","min"
"368","KCQT",-0.571428571428571,FALSE,-118.25,34.05,"Los Angeles",0.571428571428571,4.80745341614907,633.5512296199,-0.00223420000000374,"summer","min"
"369","KCRW",-1.01552795031056,FALSE,-81.6333,38.35,"Charleston",1.01552795031056,17.1894409937888,62.4455941830239,0.000180499999999029,"summer","min"
"370","KCUB",0.361370716510903,TRUE,-81.0333,34,"Columbia",0.361370716510903,6.53582554517134,160.5717154289,-0.000710400000002664,"summer","min"
"371","KCYS",0.286604361370716,TRUE,-104.867,41.15,"Cheyenne",0.286604361370716,10.7165109034268,4079.66056097447,0.0100185999999951,"summer","min"
"372","KDAL",1.37267080745342,TRUE,-96.7667,32.7667,"Dallas",1.37267080745342,10.3105590062112,3045.32997407414,-0.00996419999999887,"summer","min"
"373","KDBQ",-1.92857142857143,FALSE,-90.6667,42.5167,"Dubuque",1.92857142857143,17.667701863354,1801.58221870476,0.0161416999999986,"summer","min"
"374","KDET",-1.27639751552795,FALSE,-83.05,42.3333,"Detroit",1.27639751552795,20.667701863354,407.137304742402,0.00187300000000334,"summer","min"
"375","KDLH",-2.00310559006211,FALSE,-92.0833,46.8167,"Duluth",2.00310559006211,19.7111801242236,3586.65909741129,0.0300280999999956,"summer","min"
"376","KDMH",1.40683229813665,TRUE,-76.6333,39.3,"Baltimore",1.40683229813665,15.0403726708075,2110.92800438856,0.00961519999999894,"summer","min"
"377","KDOV",-0.425465838509317,FALSE,-75.5267,39.1619,"Dover",0.425465838509317,15.5310559006211,460.738822568871,0.0037319999999994,"summer","min"
"378","KDSM",0.444099378881988,TRUE,-93.6167,41.5833,"Des Moines",0.444099378881988,11.3695652173913,2017.23556537982,-0.0172448000000003,"summer","min"
"379","KEED",2.02173913043478,TRUE,-114.6,34.8333,"Needles",2.02173913043478,25.2826086956522,2086.08365091884,-0.014759699999999,"summer","min"
"380","KELP",-2.05900621118012,FALSE,-106.483,31.7667,"El Paso",2.05900621118012,14.3074534161491,567.964708034671,0.00482219999999955,"summer","min"
"381","KEUG",-2.38198757763975,FALSE,-123.083,44.05,"Eugene",2.38198757763975,20.2950310559006,378.601308770283,-0.00206909999999993,"summer","min"
"382","KEYE",-0.691588785046729,FALSE,-86.1667,39.7667,"Indianapolis",0.691588785046729,19.7445482866044,763.400582576301,-0.00170299999999912,"summer","min"
"383","KEYW",-0.574534161490683,FALSE,-81.8,24.55,"Key West",0.574534161490683,7.49378881987578,2103.57919721721,-0.00505929999999921,"summer","min"
"384","KFAR",-1.46894409937888,FALSE,-96.8,46.8667,"Fargo",1.46894409937888,22.723602484472,1401.16185528042,-0.0104862999999966,"summer","min"
"385","KFAT",0.114906832298137,TRUE,-119.8,36.7333,"Fresno",0.114906832298137,7.6055900621118,1253.6693977173,-0.00449809999999928,"summer","min"
"386","KFLG",-0.800623052959502,FALSE,-111.683,35.2167,"Flagstaff",0.800623052959502,10.1526479750779,3536.31790056298,0.0184163999999996,"summer","min"
"387","KFSD",-1.38509316770186,FALSE,-96.7333,43.55,"Sioux Falls",1.38509316770186,23.9503105590062,626.1057743288,0.0054040999999998,"summer","min"
"388","KGCK",-1.5607476635514,FALSE,-100.883,37.9667,"Garden City",1.5607476635514,12.2274143302181,1063.93336829822,-0.00498979999999705,"summer","min"
"389","KGEG",0.369565217391304,TRUE,-117.433,47.6667,"Spokane",0.369565217391304,11.2142857142857,1023.79228456751,0.00791979999999626,"summer","min"
"390","KGJT",-1.8167701863354,FALSE,-108.55,39.0833,"Grand Junction",1.8167701863354,15.3136645962733,2157.73270809197,0.0194295000000011,"summer","min"
"391","KGRR",-1.43167701863354,FALSE,-85.6667,42.9667,"Grand Rapids",1.43167701863354,27.8975155279503,387.91371903789,0.00334010000000262,"summer","min"
"392","KHKS",0.0434782608695652,TRUE,-90.2,32.3333,"Jackson",0.0434782608695652,5.71428571428571,4088.87190569354,0.0345427000000029,"summer","min"
"393","KHLN",-0.0031055900621118,FALSE,-112.033,46.5833,"Helena",0.0031055900621118,15.3447204968944,800.73374060081,-0.005845199999996,"summer","min"
"394","KHOT",-0.130434782608696,FALSE,-93.05,34.5167,"Hot Springs",0.130434782608696,6.81366459627329,1518.47889364846,0.0129996000000006,"summer","min"
"395","KHQM",0.0590062111801242,TRUE,-123.9,46.9833,"Hoquiam",0.0590062111801242,7.68012422360248,853.309367122011,0.00237529999999708,"summer","min"
"396","KHVN",-0.0527950310559006,FALSE,-72.9167,41.3167,"New Haven",0.0527950310559006,18.6180124223602,1323.88716866813,0.00842600000000004,"summer","min"
"397","KHVR",-2.08074534161491,FALSE,-109.717,48.55,"Harve",2.08074534161491,24.1925465838509,2429.79861836985,9.99999997475243e-07,"summer","min"
"398","KIDA",-4.69254658385093,FALSE,-112.017,43.5,"Idaho Falls",4.69254658385093,42.5434782608696,2087.46524335901,0.00733929999999816,"summer","min"
"399","KILM",-1.30745341614907,FALSE,-77.95,34.2333,"Wilmington",1.30745341614907,9.74844720496894,971.337261675213,0.00757449999999693,"summer","min"
"400","KLBF",-2.24534161490683,FALSE,-100.767,41.1333,"North Platte",2.24534161490683,21.195652173913,965.097085765199,-0.00697590000000048,"summer","min"
"401","KLMT",-2.03416149068323,FALSE,-121.733,42.1667,"Klamath Falls",2.03416149068323,15.5807453416149,7609.54332354419,-0.0581670000000045,"summer","min"
"402","KLND",-0.808219178082192,FALSE,-108.667,42.8333,"Lander",0.808219178082192,12.7671232876712,5206.03966996804,0.000286000000002673,"summer","min"
"403","KLNK",-0.978260869565217,FALSE,-96.6667,40.8333,"Lincoln",0.978260869565217,16.1086956521739,3734.66705744887,0.019683999999998,"summer","min"
"404","KLUK",-2.3416149068323,FALSE,-84.5,39.1333,"Cincinnati",2.3416149068323,27.6770186335404,3508.24894508394,0.0301818000000011,"summer","min"
"405","KLWS",-1.32926829268293,FALSE,-117.033,46.4,"Lewiston",1.32926829268293,15.1487804878049,2446.78098712962,-0.000408900000003598,"summer","min"
"406","KMDW",-0.468944099378882,FALSE,-87.6167,41.8333,"Chicago",0.468944099378882,12.4813664596273,5094.91498753921,-0.0448135999999977,"summer","min"
"407","KMEM",0.319875776397516,TRUE,-90.05,35.15,"Memphis",0.319875776397516,7.25776397515528,106.331049738634,0.000465699999999458,"summer","min"
"408","KMHT",0.198757763975155,TRUE,-71.5,43,"Manchester",0.198757763975155,14.8074534161491,3718.35752814,0.00436030000000187,"summer","min"
"409","KMIA",-1.53726708074534,FALSE,-80.2,25.7667,"Miami",1.53726708074534,8.54968944099379,993.779899555213,0.00502020000000059,"summer","min"
"410","KMKC",0.767080745341615,TRUE,-94.5833,39.1,"Kansas City",0.767080745341615,9.8167701863354,410.576024691062,0.000273499999998705,"summer","min"
"411","KMKE",-0.46583850931677,FALSE,-87.9167,43.0333,"Milwaukee",0.46583850931677,14.0372670807453,1040.14848769965,-0.00560250000000195,"summer","min"
"412","KMLF",3.1583850931677,TRUE,-112.083,38.7667,"Richfield",3.1583850931677,35.4751552795031,647.259049175017,-0.00576730000000225,"summer","min"
"413","KMPV",-2.90683229813665,FALSE,-72.5333,44.25,"Montpelier",2.90683229813665,29.6708074534161,3542.12266104622,-0.0100593000000018,"summer","min"
"414","KMSP",0.422360248447205,TRUE,-93.2333,44.9833,"Minneapolis",0.422360248447205,13.5403726708075,2575.9894720597,0.00554699999999997,"summer","min"
"415","KMXF",-0.817610062893082,FALSE,-86.3,32.35,"Montgomery",0.817610062893082,5.54088050314465,1863.58303500952,-0.0168052000000003,"summer","min"
"416","KNEW",-1.2360248447205,FALSE,-90.0667,29.95,"New Orleans",1.2360248447205,6.71428571428571,481.210543212123,-0.00106579999999923,"summer","min"
"417","KNIP",2.09627329192547,TRUE,-81.6667,30.3667,"Jacksonville",2.09627329192547,9.36335403726708,3971.13768996489,0.0345162000000023,"summer","min"
"418","KNYC",0.077639751552795,TRUE,-73.9667,40.7833,"New York",0.077639751552795,10.8229813664596,8505.08799071132,0.0705247,"summer","min"
"419","KOFP",-2.51242236024845,FALSE,-77.4833,37.55,"Richmond",2.51242236024845,20.1459627329193,4300.76701872547,0.00927539999999993,"summer","min"
"420","KOLS",-1.63354037267081,FALSE,-110.933,31.35,"Nogales",1.63354037267081,12.0496894409938,1073.54273830622,0.00962250000000253,"summer","min"
"421","KOSU",-1.3613707165109,FALSE,-83.0167,40,"Columbus",1.3613707165109,20.4641744548287,4574.13682601858,0.0388244999999969,"summer","min"
"422","KP68",-7.20560747663551,FALSE,-117.067,39.4833,"Austin",7.20560747663551,72.4890965732087,1029.41063264993,-0.00927010000000195,"summer","min"
"423","KPHL",0.624223602484472,TRUE,-75.1667,39.95,"Philadelphia",0.624223602484472,12.3819875776398,313.487670211171,-0.00258389999999764,"summer","min"
"424","KPHX",1.28260869565217,TRUE,-112.067,33.4833,"Phoenix",1.28260869565217,18.4751552795031,3928.24985379999,0.034922899999998,"summer","min"
"425","KPIR",-2.50931677018634,FALSE,-100.35,44.3667,"Pierre",2.50931677018634,24.0621118012422,299.248060483079,-8.76000000005206e-05,"summer","min"
"426","KPVD",-0.673913043478261,FALSE,-71.4,41.8333,"Providence",0.673913043478261,13.1894409937888,1485.33776895833,0.00931090000000268,"summer","min"
"427","KPVU",-1.69875776397516,FALSE,-111.6608,40.2444,"Provo",1.69875776397516,17.8788819875776,1187.91108120391,0.0105561999999964,"summer","min"
"428","KPWM",-1.87888198757764,FALSE,-70.25,43.6667,"Portland",1.87888198757764,16.2267080745342,1007.79630723222,0.00760069999999757,"summer","min"
"429","KRDU",-1.03416149068323,FALSE,-78.65,35.7667,"Raleigh",1.03416149068323,9.68633540372671,1785.47951589642,-0.0128897000000023,"summer","min"
"430","KRNO",0.0124223602484472,TRUE,-119.817,39.5,"Reno",0.0124223602484472,12.055900621118,3301.47148929249,-0.0296329000000028,"summer","min"
"431","KROA",-0.701863354037267,FALSE,-79.95,37.2833,"Roanoke",0.701863354037267,13.167701863354,1565.43474506134,0.0123295999999939,"summer","min"
"432","KSAC",-1.48286604361371,FALSE,-121.5,38.5833,"Sacramento",1.48286604361371,10.5856697819315,524.33298167312,0.00172810000000112,"summer","min"
"433","KSAF",-0.670807453416149,FALSE,-105.95,35.6833,"Santa Fe",0.670807453416149,12.3788819875776,1177.31721917576,-0.00367519999999644,"summer","min"
"434","KSAN",0.876068376068376,TRUE,-117.15,32.72,"San Diego",0.876068376068376,3.80769230769231,1141.54798179202,0.0042619999999971,"summer","min"
"435","KSDF",0.81055900621118,TRUE,-85.7667,38.25,"Louisville",0.81055900621118,14.0714285714286,779.904730399294,-0.00266469999999686,"summer","min"
"436","KSFO",1.60869565217391,TRUE,-122.433,37.7833,"San Francisco",1.60869565217391,6.47826086956522,1515.03038392059,0.00837049999999806,"summer","min"
"437","KSGF",-0.158385093167702,FALSE,-93.2833,37.2167,"Springfield",0.158385093167702,8.22049689440994,1173.21920940027,0.0077428000000026,"summer","min"
"438","KSGU",1.13733905579399,TRUE,-113.5781,37.0953,"St. George",1.13733905579399,17.3862660944206,871.586666669498,-0.00122779999999523,"summer","min"
"439","KSKF",-0.782608695652174,FALSE,-98.55,29.3833,"San Antonio",0.782608695652174,4.4472049689441,7099.94580249087,-0.040821900000001,"summer","min"
"440","KSLC",-0.484472049689441,FALSE,-111.9,40.7667,"Salt Lake City",0.484472049689441,19.360248447205,1001.84611400644,0.00592069999999723,"summer","min"
"441","KSMN",-0.570909090909091,FALSE,-113.9,45.1833,"Salmon",0.570909090909091,24.5054545454545,898.318492974142,0.00754530000000386,"summer","min"
"442","KSPI",-0.590062111801242,FALSE,-89.6333,39.8,"Springfield",0.590062111801242,14.6459627329193,2490.26101897557,0.0182786999999962,"summer","min"
"443","KSVN",-1.44409937888199,FALSE,-81.0833,32.0833,"Savannah",1.44409937888199,7.11490683229814,792.196843724882,0.00240110000000016,"summer","min"
"444","KSYR",-2.00931677018634,FALSE,-76.1333,43.0333,"Syracuse",2.00931677018634,28.7049689440994,2009.01028669697,-0.0148221000000035,"summer","min"
"445","KTAD",0.52233676975945,TRUE,-104.5,37.1667,"Trinidad",0.52233676975945,9.84192439862543,310.399453870146,-0.00276320000000396,"summer","min"
"446","KTIK",-1.16459627329193,FALSE,-97.4667,35.4333,"Oklahoma City",1.16459627329193,8.28260869565217,5901.65411337577,-0.0342601999999985,"summer","min"
"447","KTPA",0.487577639751553,TRUE,-82.45,27.95,"Tampa",0.487577639751553,4.35714285714286,709.194316816021,-0.000575000000001324,"summer","min"
"448","KTYS",-0.3125,FALSE,-83.9333,35.95,"Knoxville",0.3125,9.25625,1636.29206327496,-0.0106383999999977,"summer","min"
"449","KVGT",-2.51552795031056,FALSE,-115.2,36.1667,"Las Vegas",2.51552795031056,20.8509316770186,5425.5663552171,-0.00324119999999795,"summer","min"
"450","KVUO",-1.63664596273292,FALSE,-122.683,45.5167,"Portland",1.63664596273292,14.6925465838509,1961.2514565623,0.00446920000000262,"summer","min"
"451","PAMR",0.658307210031348,TRUE,-149.9,61.2167,"Anchorage",0.658307210031348,8.13166144200627,151.794039872972,-0.00135559999999657,"summer","min"
"452","PHNL",2.4625,TRUE,-157.8167,21.3,"Honolulu",2.4625,10.475,4387.7153853052,-0.0069443999999983,"summer","min"
"453","KAAO",-0.0304347826086957,FALSE,-97.2833,37.7167,"Wichita",0.0304347826086957,9.11739130434783,5266.59775470213,0.0295239000000009,"fall","max"
"454","KACY",1.35344827586207,TRUE,-74.4167,39.3667,"Atlantic City",1.35344827586207,12.8879310344828,599.93741711374,0.00241660000000365,"fall","max"
"455","KAGC",0.931034482758621,TRUE,-79.95,40.45,"Pittsburgh",0.931034482758621,12.5948275862069,4029.64340864347,0.00937520000000092,"fall","max"
"456","KALB",0.581896551724138,TRUE,-73.75,42.6667,"Albany",0.581896551724138,8.34913793103448,1649.72808632176,0.0141206999999994,"fall","max"
"457","KAMA",0.892241379310345,TRUE,-101.833,35.1833,"Amarillo",0.892241379310345,13.1422413793103,4296.02258861715,-0.0386971000000003,"fall","max"
"458","KANJ",1.35775862068966,TRUE,-84.35,46.5,"Sault Ste Marie",1.35775862068966,9.20258620689655,314.657236354513,0.00228849999999881,"fall","max"
"459","KART",1.91810344827586,TRUE,-75.9167,43.9667,"Watertown",1.91810344827586,14.4353448275862,1016.97731047178,-0.00808379999999431,"fall","max"
"460","KATL",1.28879310344828,TRUE,-84.3833,33.75,"Atlanta",1.28879310344828,10.2629310344828,447.929088641602,0.00100460000000169,"fall","max"
"461","KAVP",2.51724137931034,TRUE,-75.65,41.4,"Scranton",2.51724137931034,16.8275862068966,1438.56222593147,-0.00896900000000045,"fall","max"
"462","KBAD",-0.711206896551724,FALSE,-93.7,32.4667,"Shreveport",0.711206896551724,10.5387931034483,8015.98116626834,-0.0584515999999979,"fall","max"
"463","KBFI",1.95258620689655,TRUE,-122.333,47.6167,"Seattle",1.95258620689655,10.0474137931034,1168.45307858863,0.0104905000000031,"fall","max"
"464","KBFM",-0.375,FALSE,-88.05,30.7,"Mobile",0.375,7.92672413793103,1096.30931383149,0.00463429999999931,"fall","max"
"465","KBGR",0.517241379310345,TRUE,-68.7833,44.8,"Bangor",0.517241379310345,8.50862068965517,971.980275400585,-0.00161280000000374,"fall","max"
"466","KBHB",2.05479452054795,TRUE,-66.99,44.91,"Eastport",2.05479452054795,16.986301369863,423.341956190268,0.00380939999999441,"fall","max"
"467","KBHM",0.71551724137931,TRUE,-86.8333,33.5,"Birmingham",0.71551724137931,9.18965517241379,3666.84605322906,-0.0206608000000017,"fall","max"
"468","KBIS",2.14285714285714,TRUE,-100.783,46.8,"Bismarck",2.14285714285714,18.6017316017316,927.383720680298,-0.00832680000000607,"fall","max"
"469","KBJC",-0.818965517241379,FALSE,-105,39.75,"Denver",0.818965517241379,18.0431034482759,1458.28600805381,0.010764199999997,"fall","max"
"470","KBKE",0.491379310344828,TRUE,-117.833,44.7833,"Baker",0.491379310344828,11.4051724137931,942.66482812831,0.0084251999999978,"fall","max"
"471","KBKL",1.18468468468468,TRUE,-81.6167,41.4667,"Cleveland",1.18468468468468,15.3918918918919,7429.27350910697,-0.0326199999999943,"fall","max"
"472","KBNA",0.797413793103448,TRUE,-86.7833,36.1667,"Nashville",0.797413793103448,10.9612068965517,473.218266086402,0.0040362000000016,"fall","max"
"473","KBOI",1.00862068965517,TRUE,-116.217,43.6,"Boise",1.00862068965517,14.0344827586207,2046.98702276433,-0.0150185999999977,"fall","max"
"474","KBOS",0.65948275862069,TRUE,-71.0833,42.35,"Boston",0.65948275862069,10.9870689655172,2302.64039268545,-0.0100824999999958,"fall","max"
"475","KBUF",1.29310344827586,TRUE,-78.8333,42.9167,"Buffalo",1.29310344827586,10.4655172413793,4984.35369330153,0.0302531999999971,"fall","max"
"476","KCEF",-0.021551724137931,FALSE,-72.5667,42.1,"Springfield",0.021551724137931,8.23706896551724,1918.82539625987,-0.00148310000000151,"fall","max"
"477","KCHS",2.23706896551724,TRUE,-79.9333,32.7833,"Charleston",2.23706896551724,13.7284482758621,785.680512228102,0.00682510000000036,"fall","max"
"478","KCLT",1.76293103448276,TRUE,-80.8333,35.2333,"Charlotte",1.76293103448276,14.2112068965517,1129.31623220478,0.00621309999999653,"fall","max"
"479","KCNM",-0.480519480519481,FALSE,-104.25,32.4333,"Carlsbad",0.480519480519481,16.9220779220779,2433.55595894299,0.012626400000002,"fall","max"
"480","KCPS",0.46551724137931,TRUE,-90.2,38.5833,"St Louis",0.46551724137931,10.6293103448276,4851.60288326603,-0.043702500000002,"fall","max"
"481","KCQT",1.04310344827586,TRUE,-118.25,34.05,"Los Angeles",1.04310344827586,9.0948275862069,633.5512296199,-0.00223420000000374,"fall","max"
"482","KCRW",0.379310344827586,TRUE,-81.6333,38.35,"Charleston",0.379310344827586,12.3189655172414,62.4455941830239,0.000180499999999029,"fall","max"
"483","KCUB",0.732758620689655,TRUE,-81.0333,34,"Columbia",0.732758620689655,10.4741379310345,160.5717154289,-0.000710400000002664,"fall","max"
"484","KCYS",1.73706896551724,TRUE,-104.867,41.15,"Cheyenne",1.73706896551724,16.2887931034483,4079.66056097447,0.0100185999999951,"fall","max"
"485","KDAL",0.336206896551724,TRUE,-96.7667,32.7667,"Dallas",0.336206896551724,9.44827586206897,3045.32997407414,-0.00996419999999887,"fall","max"
"486","KDBQ",-0.491379310344828,FALSE,-90.6667,42.5167,"Dubuque",0.491379310344828,11.1034482758621,1801.58221870476,0.0161416999999986,"fall","max"
"487","KDET",1.05217391304348,TRUE,-83.05,42.3333,"Detroit",1.05217391304348,9.93913043478261,407.137304742402,0.00187300000000334,"fall","max"
"488","KDLH",0.788793103448276,TRUE,-92.0833,46.8167,"Duluth",0.788793103448276,16.4525862068966,3586.65909741129,0.0300280999999956,"fall","max"
"489","KDMH",0.155172413793103,TRUE,-76.6333,39.3,"Baltimore",0.155172413793103,9.24137931034483,2110.92800438856,0.00961519999999894,"fall","max"
"490","KDOV",-0.676724137931034,FALSE,-75.5267,39.1619,"Dover",0.676724137931034,8.2198275862069,460.738822568871,0.0037319999999994,"fall","max"
"491","KDSM",1.40948275862069,TRUE,-93.6167,41.5833,"Des Moines",1.40948275862069,13.1939655172414,2017.23556537982,-0.0172448000000003,"fall","max"
"492","KEED",1.59817351598174,TRUE,-114.6,34.8333,"Needles",1.59817351598174,12.4748858447489,2086.08365091884,-0.014759699999999,"fall","max"
"493","KELP",0.607758620689655,TRUE,-106.483,31.7667,"El Paso",0.607758620689655,11.0474137931034,567.964708034671,0.00482219999999955,"fall","max"
"494","KEUG",1.20689655172414,TRUE,-123.083,44.05,"Eugene",1.20689655172414,16.6810344827586,378.601308770283,-0.00206909999999993,"fall","max"
"495","KEYE",0.525862068965517,TRUE,-86.1667,39.7667,"Indianapolis",0.525862068965517,12.9051724137931,763.400582576301,-0.00170299999999912,"fall","max"
"496","KEYW",0.150862068965517,TRUE,-81.8,24.55,"Key West",0.150862068965517,3.28879310344828,2103.57919721721,-0.00505929999999921,"fall","max"
"497","KFAR",1.63793103448276,TRUE,-96.8,46.8667,"Fargo",1.63793103448276,15.0431034482759,1401.16185528042,-0.0104862999999966,"fall","max"
"498","KFAT",0.271551724137931,TRUE,-119.8,36.7333,"Fresno",0.271551724137931,8.13362068965517,1253.6693977173,-0.00449809999999928,"fall","max"
"499","KFLG",1.41810344827586,TRUE,-111.683,35.2167,"Flagstaff",1.41810344827586,9.26293103448276,3536.31790056298,0.0184163999999996,"fall","max"
"500","KFSD",0.75,TRUE,-96.7333,43.55,"Sioux Falls",0.75,9.80172413793103,626.1057743288,0.0054040999999998,"fall","max"
"501","KGCK",0.866379310344828,TRUE,-100.883,37.9667,"Garden City",0.866379310344828,12.9439655172414,1063.93336829822,-0.00498979999999705,"fall","max"
"502","KGEG",-1.21120689655172,FALSE,-117.433,47.6667,"Spokane",1.21120689655172,12.9870689655172,1023.79228456751,0.00791979999999626,"fall","max"
"503","KGJT",-0.400862068965517,FALSE,-108.55,39.0833,"Grand Junction",0.400862068965517,13.875,2157.73270809197,0.0194295000000011,"fall","max"
"504","KGRR",0.793103448275862,TRUE,-85.6667,42.9667,"Grand Rapids",0.793103448275862,9.62931034482759,387.91371903789,0.00334010000000262,"fall","max"
"505","KHKS",-0.142241379310345,FALSE,-90.2,32.3333,"Jackson",0.142241379310345,9.21120689655172,4088.87190569354,0.0345427000000029,"fall","max"
"506","KHLN",3.85344827586207,TRUE,-112.033,46.5833,"Helena",3.85344827586207,31.1293103448276,800.73374060081,-0.005845199999996,"fall","max"
"507","KHOT",1.14285714285714,TRUE,-93.05,34.5167,"Hot Springs",1.14285714285714,12.7445887445887,1518.47889364846,0.0129996000000006,"fall","max"
"508","KHQM",0.439655172413793,TRUE,-123.9,46.9833,"Hoquiam",0.439655172413793,5.43965517241379,853.309367122011,0.00237529999999708,"fall","max"
"509","KHVN",0.193965517241379,TRUE,-72.9167,41.3167,"New Haven",0.193965517241379,9.90086206896552,1323.88716866813,0.00842600000000004,"fall","max"
"510","KHVR",1.60344827586207,TRUE,-109.717,48.55,"Harve",1.60344827586207,21.1379310344828,2429.79861836985,9.99999997475243e-07,"fall","max"
"511","KIDA",2.5,TRUE,-112.017,43.5,"Idaho Falls",2.5,16.5086206896552,2087.46524335901,0.00733929999999816,"fall","max"
"512","KILM",0.607758620689655,TRUE,-77.95,34.2333,"Wilmington",0.607758620689655,9.42672413793103,971.337261675213,0.00757449999999693,"fall","max"
"513","KLBF",1.11304347826087,TRUE,-100.767,41.1333,"North Platte",1.11304347826087,14.4608695652174,965.097085765199,-0.00697590000000048,"fall","max"
"514","KLMT",0.681034482758621,TRUE,-121.733,42.1667,"Klamath Falls",0.681034482758621,9.11206896551724,7609.54332354419,-0.0581670000000045,"fall","max"
"515","KLND",1.70175438596491,TRUE,-108.667,42.8333,"Lander",1.70175438596491,20.0263157894737,5206.03966996804,0.000286000000002673,"fall","max"
"516","KLNK",1.30603448275862,TRUE,-96.6667,40.8333,"Lincoln",1.30603448275862,15.4181034482759,3734.66705744887,0.019683999999998,"fall","max"
"517","KLUK",0.29004329004329,TRUE,-84.5,39.1333,"Cincinnati",0.29004329004329,9.60606060606061,3508.24894508394,0.0301818000000011,"fall","max"
"518","KLWS",-0.382352941176471,FALSE,-117.033,46.4,"Lewiston",0.382352941176471,14.0686274509804,2446.78098712962,-0.000408900000003598,"fall","max"
"519","KMDW",2.62931034482759,TRUE,-87.6167,41.8333,"Chicago",2.62931034482759,18.9827586206897,5094.91498753921,-0.0448135999999977,"fall","max"
"520","KMEM",0.655172413793103,TRUE,-90.05,35.15,"Memphis",0.655172413793103,9.43965517241379,106.331049738634,0.000465699999999458,"fall","max"
"521","KMHT",0.995689655172414,TRUE,-71.5,43,"Manchester",0.995689655172414,10.8577586206897,3718.35752814,0.00436030000000187,"fall","max"
"522","KMIA",2.37068965517241,TRUE,-80.2,25.7667,"Miami",2.37068965517241,10.4568965517241,993.779899555213,0.00502020000000059,"fall","max"
"523","KMKC",1.56034482758621,TRUE,-94.5833,39.1,"Kansas City",1.56034482758621,13.6724137931034,410.576024691062,0.000273499999998705,"fall","max"
"524","KMKE",1.76724137931034,TRUE,-87.9167,43.0333,"Milwaukee",1.76724137931034,11.5,1040.14848769965,-0.00560250000000195,"fall","max"
"525","KMLF",3.45021645021645,TRUE,-112.083,38.7667,"Richfield",3.45021645021645,26.4891774891775,647.259049175017,-0.00576730000000225,"fall","max"
"526","KMPV",-0.719827586206897,FALSE,-72.5333,44.25,"Montpelier",0.719827586206897,11.8318965517241,3542.12266104622,-0.0100593000000018,"fall","max"
"527","KMSP",0.761904761904762,TRUE,-93.2333,44.9833,"Minneapolis",0.761904761904762,10.1818181818182,2575.9894720597,0.00554699999999997,"fall","max"
"528","KMXF",-0.301724137931034,FALSE,-86.3,32.35,"Montgomery",0.301724137931034,7.50862068965517,1863.58303500952,-0.0168052000000003,"fall","max"
"529","KNEW",1.60344827586207,TRUE,-90.0667,29.95,"New Orleans",1.60344827586207,13.2931034482759,481.210543212123,-0.00106579999999923,"fall","max"
"530","KNIP",2.11206896551724,TRUE,-81.6667,30.3667,"Jacksonville",2.11206896551724,11.8189655172414,3971.13768996489,0.0345162000000023,"fall","max"
"531","KNYC",1.01293103448276,TRUE,-73.9667,40.7833,"New York",1.01293103448276,9.15948275862069,8505.08799071132,0.0705247,"fall","max"
"532","KOFP",-0.617391304347826,FALSE,-77.4833,37.55,"Richmond",0.617391304347826,9,4300.76701872547,0.00927539999999993,"fall","max"
"533","KOLS",-0.797413793103448,FALSE,-110.933,31.35,"Nogales",0.797413793103448,10.2887931034483,1073.54273830622,0.00962250000000253,"fall","max"
"534","KOSU",0.19047619047619,TRUE,-83.0167,40,"Columbus",0.19047619047619,9.45454545454546,4574.13682601858,0.0388244999999969,"fall","max"
"535","KP68",5.29741379310345,TRUE,-117.067,39.4833,"Austin",5.29741379310345,45.7887931034483,1029.41063264993,-0.00927010000000195,"fall","max"
"536","KPHL",0.577586206896552,TRUE,-75.1667,39.95,"Philadelphia",0.577586206896552,9.60344827586207,313.487670211171,-0.00258389999999764,"fall","max"
